account_index,address,balance,total_value_usd,yesterday_balance,change_24h,AAVE,ETH,LDO,LINK,SKY,UNI,USDC
699467,0x0E8abf9eCc66279565147b3C0771bc03531281c4,0.00,9294.99,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1085,0x29b878fDF8AF4d86e3a77F966D5A89Ed1a162D3a,43750.00,9284.25,43750.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.19442953,0.00154273
59842,0xBE689120e789C6B2137646d824F2857164fb5988,0.00,9274.54,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00672000
243675,0x462b5a228c915Fd603Cd3e14805F24C6602aFD41,78.00,9273.67,78.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
208320,0xaC4F7A82683B4AE49d6883839Eb66A2406f0d176,48033.00,9271.96,48033.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
59228,0x9e64E0d5db7F3e47d96003848Bdb11526f3Ba2AF,323.40,9271.40,323.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
647317,0xD6A5aB3AeC7B676Ff475Eb13113A31458C47843c,0.00,9263.03,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,110.40000000
213994,0x7D63E286db459b34d123F32818B4AC12EAe4188b,205.20,9260.58,205.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
222983,0x0cf04a8F257A50A8d5dBf00540082af7015fc8dd,3106.00,9260.39,3106.00,0,0.00000000,0.00100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00597000
72026,0xbB21fDb60aea2dA51858834EfD38660B5Cf111df,0.00,9260.20,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00230006
53000,0x3BB65F9EFE2c660d4aA8Ef261D65bdC1d56e9214,0.00,9259.49,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,786.65600000
701522,0xFD452b4e2E3AcCE9Ee217A0Bdf03d6CFE4475088,0.00,9259.22,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
26567,0x655821eF3aCBe946AB916A18A88D5c5b938f2826,120.40,9257.39,120.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
242991,0x642c76D07A8a4d0a23deb09A24E9AED5F02D0f11,0.00,9254.16,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00756500
66541,0x5984b22a5BcA0761FAA82Ac3e040d373921A37c9,202.20,9252.24,202.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
668514,0xB2ba45cb4B94DC2B02d815010e7f5AB6fAedB5e0,118.20,9251.15,118.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00887600
217571,0x2847A9D5da5d3f4951741E5388fe13E66B05C215,222.80,9247.68,222.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
668467,0x7a28D1ffFB8fa81DF39aBeBfBA00121Cd570fB7e,0.00,9247.46,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00320000
183607,0x7A09FDB00C52AeC0b7E5B12CBFb7beCADC78AC2B,223.60,9246.26,223.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
700497,0x6BBb304d02E4b908FAF958b974aFfFd0b81F854F,0.00,9240.39,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
360120,0x5c9E30def85334e587Cf36EB07bdd6A72Bf1452d,42.20,9240.12,42.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
63270,0x61820dF4Dee217e585cf6ea9040F54684B15e8c9,215.20,9231.73,215.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
133814,0x4E481165B434eb76D09e82bd16B6B649c01c664a,81.00,9218.94,81.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
693465,0xbf7AF9291D09Fa5c7A432c34755bba99D46e4Cfe,0.00,9217.43,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
219381,0x91592c3c05560Df3b6aa7FBB1D929119C59B0607,318.20,9216.64,318.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
297354,0x573b4d741e3aD0A7767e8a003160FEBDD43827cC,115.40,9214.05,115.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3490,0xE49a765141e447864Cd0f211811B93aAc7d94901,0.00,9208.19,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00574400
103760,0xeE7CFfb7b27F825DdA9E6e5E7AfF507e05F39990,360.90,9203.61,360.90,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,390.97500000
118485,0xA767E4c1365323C7A7823206a3e647B97380799C,548.40,9203.18,548.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
299341,0x209F1a7Df7730a2275B462Fb632cC53E1CD57Ea8,299.04,9200.85,299.04,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.72279300
382296,0xBFb148aB6678bBf4463590a98f5A87a2D094EdA9,1694.40,9199.51,1694.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
184777,0x7846a1129E5A82ff8AF2405149494f24Cc67B494,0.00,9191.22,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00852000
674368,0x5d36c0fb721BF4068Cd30A29b595fad64A1A1289,0.00,9184.90,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
639873,0x4e77D7C2a2cE4b9f6513ceD01d6A4c523c120F6b,0.00,9184.40,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00760000
691395,0xA7C889910A75c2f2c0bE7Bc3370088055A9aa8D8,22.80,9181.41,22.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
27516,0x5d6d610837DdfC120cD1E06147d536b6e5D966cD,2105.80,9176.67,2105.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7623,0x14BdE5E4988325721E3d2eeCB95B4B5651663249,6066.80,9171.83,6066.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
254254,0xd6c12feC065633532d3664d2f7a7629055125B5d,118.60,9167.30,118.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
697260,0x4c3F36511fa567b4DaF57F9c5c8122C278b71502,0.00,9165.80,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1847,0x89539DF137043b37F334DbA880aC391F485325A6,2000.27,9161.32,2000.27,0,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,4686.28083607
105683,0x39b111A79aBb91E4d6d88Ff077fED651C94A27ab,273.40,9158.41,273.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
63657,0x51F129E7699Ea290b112Bd06b705e84b68BADA65,2881.13,9152.83,2881.13,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21622700
1892,0xAEFeA4a149700c007bD1D1e0c6174f5bd13cD5f3,32061.40,9127.46,32061.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00800000
98167,0x0c6590DcdA9d5FdCB9cFFd453c9952f0515a8eF6,0.00,9125.61,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,487.09444000
182265,0x54347ddD0b51885112258505e0b8C192ceDd2792,0.00,9116.51,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9075.64805800
22768,0xACd9A5929f5fe716aF19DE85F282464a298F1771,349.86,9107.82,349.86,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00654200
14976,0x4Afbe033559DebC9d52a980671a3Ae888e0f535B,4.80,9099.03,4.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
225024,0xDd4c3d252c29da6F584a9b83D2b61AD82ac92FaB,724.40,9096.25,724.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
326410,0x92100F88963C40922720719Ca3E3a994aF10E821,71.40,9096.00,71.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
587332,0x3BD06Caa7B082779888c2eEB3Fa2FE7d33fE82dC,0.00,9092.96,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00722700
523503,0x2cdFb52812794f79E65FDd03B343a59bAAD5e070,78.80,9091.17,78.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
110049,0xc444a73E34293a9E1d359f90a87DC1B8293A237e,0.00,9090.83,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00790296
491361,0x7247407e8de0356C095ad4b40cF0459b2De6Bcfe,0.00,9086.03,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
119009,0x819E4EDaA6fa372eac53A9C369658A0AA17Fb66b,55.60,9085.24,55.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
65715,0x5f88831353fD1FaBdE76899CeE1BfeC3e0173c83,5000.00,9083.38,5000.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00048000
192020,0x6E726e39C4Ad02E322bf9A1c311040A548848a32,0.00,9079.58,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00150000
83296,0xC9D15F4E6f1b37CbF0E8068Ff84B5282edEF9707,93.60,9077.94,93.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
682546,0x9e7bE3eeA407C6b030012098a889505cC5078234,169.40,9071.83,169.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
86000,0xB1c7fFe23dc80BB9e16674345b9685f8376D7F74,0.00,9069.50,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00785800
111373,0xCA33Ffe688d5b99A6a98F944a477c03b8c33FEc0,0.00,9063.79,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00200000
70961,0xd06210462FA34227EcffF888C143fCcD32b89157,0.00,9063.51,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00873100
30749,0xFBD079d71e751A431c3015c950812d8cD150ac99,0.00,9060.42,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,14175.99257358
701271,0x6d66845186ABAa5eEF7638325Fdc7b96337A7e40,0.00,9042.99,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
307438,0xD36b2E353dA1224A1Fae5faEA4D9728afa45fdae,193.20,9034.22,193.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2382,0x6E5250BeC816672B82A1f5985992255faa3a12f6,8079.95,9033.61,8079.95,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00304800
700469,0x9c31787E470930318ee9D521D398cc5d76C42B75,0.00,9026.84,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3284,0x1AD19c7f368E3E984B726B130AE9E5A4354f9F32,0.00,9024.88,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,19385.45659100
30460,0xA8442b6456e3BD31A6dD15a1FF34B41B5DD9Ab51,14580.40,9023.65,14580.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
68937,0xaE1017382d75837932D4Ab4ed340ED0bdC8a45f7,1022.88,9023.23,1022.88,0,0.00000000,0.32210000,0.00000000,0.00000000,0.00000000,0.00000000,52.16934300
66744,0xc8c04B92a6aA653aaf72AB65d626AA70b0700b3c,0.00,9016.81,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00254400
2725,0xC508Da4522783b3B65233760b5001cF9FA0F2d3D,0.00,9002.54,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00500400
66465,0xb0CE734830a2a2D7Ce13e7363d8966dC7AF4012C,0.00,9002.51,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00834400
53302,0x6a5010cE561544367539E52887a836609e376F58,137.60,9001.00,137.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,368.91936000
3526,0x0d0a06AF8232Bab3dA9AAC06268424402cb9A6aD,4362.73,9000.94,4362.73,0,0.00000000,0.00015673,0.00000000,0.00000000,0.00000000,0.00000000,69.00584505
689466,0xE3d398aFaBAb7066754f7e0e183752C1ebFb651c,2000.00,9000.00,2000.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00000000,303.15380300
30072,0xC4fc92b0cf993b4FE0895aaabF4Ba02Ecbf45b50,10000.60,8992.30,10000.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,24186.80576900
134762,0xfa6825039674EB77AAA3d223F87c84e49121abbc,81.75,8986.39,81.75,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2089.78903600
689087,0x314B5BE49F9735cf970fc11730155515E5D02040,0.00,8985.21,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00789100
197783,0xE5a5b0Eb12aad4e2096DB4583106F7b2a0749D2b,0.00,8982.86,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00824685
312824,0x2EE2Ac37388f29f4f3e96Adb7DFc50C0a95FF2D2,0.00,8981.62,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,150.04062000
8087,0xEc1cE11C555ff865795ba6577da4C1F4fD3DB263,10000.00,8971.04,10000.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00920400
366417,0xf5d8f11189100C9D34c3b6f8f9a5D27840EFe7F4,0.00,8970.78,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,199.83180000
382900,0x40e7E15f5D99De97323E05EcFaC085F1A3004537,166.00,8968.65,166.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
359741,0x3Ec928235C69ed1bbebE3f32165E2Ed7C85E518D,0.00,8968.43,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,284.80843800
685145,0xF6939c7ddaf6C52B455811C0Aa2168EfC43970E2,0.00,8960.43,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
654680,0xFcfbC7A8EA77fB686587310D404362EeA9b67385,0.00,8957.52,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00617710
37738,0xdeBC7C6A51a2b5cF53b50C63F6E26c9a7E651a63,341.00,8945.65,341.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00359100
4887,0x7795Dd31AB69007Ab07A7c38dC3c0A260c390B52,2229.80,8938.41,2229.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
88628,0x39ccf1060F8D96D0872f79355655b20656a5d9e5,0.00,8938.39,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00545000
48588,0xF7bF8450E93619790e56C336C45d3f2cdfea316C,1093.40,8937.52,1093.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
35664,0x9c47347Fc5304AD4913BDFffd467Bdbb26037a32,5.58,8935.87,5.58,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00158800
55216,0x37Ef89078000645edDb493D61a68fD7409294cCB,762.00,8931.13,762.00,0,0.00000000,0.00006600,0.00000000,0.00000000,0.00000000,0.00000000,0.00534680
182329,0xCEC118536A57FA78805eA6fED0DFB6a42780eDC4,0.00,8930.07,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3342.80016000
132595,0x82aA832B6AC60DB4059f7115c747e132C36f6156,547.00,8927.64,547.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
97051,0xa5141331D3931c1D3435663eE9EC5B6AFe552E40,1735.26,8923.46,1735.26,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2823.34561800
130719,0x85d36b17cDBbA516f8c414cCb60f1e7Ef93eFA90,0.00,8912.64,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4846,0xAdCf1c25c9417072708271E8ECe7C3675e2b2be8,0.00,8911.31,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,24413.82354500
207009,0xC1C79C6378e5A72895C8eA15fc6Dd59fFddc8dee,935.89,8906.28,935.89,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00842000
697721,0xdE02D5bD6eC210e142451163d4718FE22894A4F6,0.00,8905.90,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00515800
696666,0xf890B382C1280301283b8fB2b60a3035647fED96,0.00,8903.07,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,15862.55317900
329666,0xC05444251077C989b15D5460490538c983277163,0.00,8901.26,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00728000
190079,0x818C34b90EccC4Eeef74c719C815dA3eD07B4F10,112.60,8901.07,112.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
145001,0x3919c6ea37093158Fc7Dc1A79Ee1cB7749373B1d,474.40,8900.00,474.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
292749,0x2F2A93213E2141e4326E1444AA9d83538De1c15B,241.40,8898.83,241.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
701828,0xBEe6aFF2E53d7190D5922619d0abEb20b549F944,0.00,8894.86,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
989,0x072Ddf9771C894a9053A05152981300d3eDC0AaA,3700.77,8880.13,3700.77,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.76376700
74703,0xB1dF24dE710090740e2aec753064065433083508,0.00,8875.15,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00457500
283023,0xf0B90864CF8411Db83B62F1bb509137df992D785,156.00,8874.99,156.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
652641,0x864d69e84BCBf88dc63c0333501B1db5D3fDBf28,325.44,8860.54,325.44,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00541600
62843,0x7aB881c51e44e7Eda4Fe990ae2adB9351Ac05390,0.00,8859.09,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00897400
1167,0xf3D611809055fcC84bfCe085f47D0513B49a00c1,500.00,8856.16,500.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00288600
320259,0x68aA661E7018abd8d55f19d1AFd9c2F097685029,29.80,8849.82,29.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
30935,0x6c3cFEcC2dFf0047c7Ce9C31b27e5C8986180D33,878.60,8844.96,878.60,0,0.00000000,0.00009936,0.00000000,0.00000000,0.00000000,0.00000000,0.00914513
9488,0x79AfBBc2254504099cDF5F3b28422992A1A119B3,9551.40,8840.74,9551.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1584.31130000
63079,0x9C0e11C557A90BD7C2A151e65D350f2d1D7Ee41c,0.00,8829.14,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00396700
24879,0x0Cd7539AD9c6a7f9D515c5c5D96D926533C64267,0.00,8828.86,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8242.77775200
58851,0xad5d014379193Fa2b2d3dD8fa15A70CDF66aa793,0.00,8828.69,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,815.50000100
14921,0x696c9b7Dd5fcAdbFa0B1170BeE6517e87598DcdB,0.00,8817.42,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9580.98163000
2395,0x220B481e3467374E8e2CD731a1aCa7358AF4a17F,20074.18,8808.98,20074.18,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00864000
7907,0x61d267C6Bc172Ad97A5a86D0369e60aD0C2eF88F,0.00,8808.86,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00975300
207367,0xB77720dA0d7b6Cd67aDa573F3aCEc25B89B889B4,76.40,8803.25,76.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
221494,0xD25C4821E48a7DC3370792Fc9D38ABB4b3817d93,366.60,8801.71,366.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
289573,0xA58F53d608c2211A9f058Cc7A10b8b15e5EC26Cc,1185.00,8799.55,1185.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.98100000
562267,0xc36cB192fA82a12db8D4c01dE0EafB52aaA5B385,0.00,8799.43,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00244888
304638,0xF932D2eE060fab745DB6FF9141fbc1Ee74580508,188.20,8799.13,188.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2243,0xA295bF59e7F8faA235724d2d504619a3cb32CAA9,129.81,8797.28,129.81,0,0.00000000,0.00000000,3.00000000,0.11000000,0.00000000,0.00000000,0.00866800
41539,0xAaf9dE6f1D7b5caBC31B7ae52830366eB3246fef,1235.97,8792.73,1235.97,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00171600
118963,0xF5435EBaafd952897c02369535DabdcbdF7D4581,0.00,8791.69,0.00,0,0.00000000,0.00650000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006000
250413,0xedF45A6D200E3182076e25307832E344813fbeE3,0.00,8788.81,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00500000
30687,0x9DFBB2bA3D2c3c714256Eb6832e9aA742ad793BD,333.40,8781.82,333.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
64274,0x0a07efC313Eb30202DA3048cf1637BEA69cc0331,547.60,8775.24,547.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
695966,0xb41A3A0c513fdA55E626ca4A27E6E726d7157306,0.00,8767.41,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
694989,0xc7e91f815721B895805E70DcDd126872435447D7,0.00,8765.77,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
51861,0x3e5B1f01f7a67f98b71d8aD9852B66c04B795Ee1,1853.60,8755.67,1853.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
646749,0x3e4399B25B31E4b2B02268da9b51AED41cA305Ca,84.80,8746.66,84.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
652465,0x7a22bF58031Ad8Fe48025713e19E73B81DbEBFDA,0.00,8745.04,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00062000
97165,0xBf9c3498c17e791764BA7db30DB47e9c8660d559,187.80,8744.13,187.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
569847,0x073bE86D6cf0A64aCf4a67E302d021A2dD4bBa02,0.00,8743.03,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00300000
8225,0x34a8cF92a7FCCa55823905e59A275bE3B314752e,0.00,8741.82,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00910200
2218,0x9f2301960dF3D3c97D891362d716F42e93D35D1E,0.00,8734.10,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,511.91953200
58372,0x975FB2aB12da215DA9AFDa4339b270ccAddB1a4B,0.00,8730.19,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00897200
227453,0xC3F7dDefab6492445a3655aB3e92E72e7342e58b,0.00,8724.95,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2601.18000000
680275,0xeA35BBa9F4dbAbdee823d89Af13dE8Fe47cF531B,0.00,8721.53,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00600000
648291,0x1527E500BAE77bd07a517606697608c048c0699f,0.00,8716.97,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00077500
647800,0xb94ae36931df6792f10fEF92bC45fC3dF170f262,0.00,8714.85,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00315500
32983,0xC6Db93E59e202b2C2930c53206e78c513B5e4a1f,0.00,8711.29,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,560.09200000
8089,0x5C0796ed4F0B1dE9F9edA9fD6fE29562b2a60296,0.00,8709.29,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00627000
304634,0x471858c3c287AAcF46Ed1a8C9Fccec87a2CA5D29,184.20,8708.80,184.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
355293,0xf56036f6a5D9b9991c209DcbC9C40b2C1cD46540,133.20,8704.21,133.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
694389,0x2aAb3d9bF67590170a2B80710470523BAFC46c3D,0.00,8694.02,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
200868,0xfcc04d26059C8d7ca519D3650C1A1965932A0935,194.20,8689.99,194.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14891,0xdfFd151FDD0f900E8439bdF89ed2869b703c7EC0,0.00,8689.72,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00567800
